5/2/2015
1:30:04 PM

0, CH+=0, CH-=199, Range=+/-10, y=a*26.8643-68.1-.131533
1, CH+=1, CH-=199, Range=+/-10, y=b*1318.19-1319.239
2, CH+=2, CH-=199, Range=+/-10, y=c
3, CH+=3, CH-=199, Range=+/-10, y=d


Time	v0	v1	v2	v3	y0	y1	y2	y3
1.920000	2.585480	1.674286	1.417122	2.492675	1.225571	887.787485	1.417122	2.492675
1.920333	2.575342	1.674286	1.386691	2.477476	0.953222	887.787485	1.386691	2.477476
1.920667	2.565204	1.684413	1.401907	2.477476	0.680873	901.136835	1.401907	2.477476
1.921000	2.544928	1.679349	1.396835	2.482542	0.136175	894.462160	1.396835	2.482542
1.921333	2.514514	1.679349	1.401907	2.502807	-0.680872	894.462160	1.401907	2.502807
1.921667	2.489169	1.674286	1.386691	2.507873	-1.361745	887.787485	1.386691	2.507873
1.922000	2.524652	1.664159	1.396835	2.492675	-0.408523	874.438135	1.396835	2.492675
1.922333	2.519583	1.669222	1.396835	2.467343	-0.544698	881.112810	1.396835	2.467343
1.922667	2.504376	1.664159	1.391763	2.467343	-0.953221	874.438135	1.391763	2.467343
1.923000	2.494238	1.684413	1.412051	2.472409	-1.225570	901.136835	1.412051	2.472409
1.923333	2.473962	1.664159	1.401907	2.492675	-1.770268	874.438135	1.401907	2.492675
1.923667	2.473962	1.679349	1.406979	2.497741	-1.770268	894.462160	1.406979	2.497741
1.924000	2.479031	1.669222	1.406979	2.507873	-1.634094	881.112810	1.406979	2.507873
1.924333	2.494238	1.664159	1.396835	2.502807	-1.225570	874.438135	1.396835	2.502807
1.924667	2.494238	1.694540	1.406979	2.482542	-1.225570	914.486185	1.406979	2.482542
1.925000	2.494238	1.689476	1.406979	2.497741	-1.225570	907.811510	1.406979	2.497741
1.925333	2.489169	1.669222	1.396835	2.472409	-1.361745	881.112810	1.396835	2.472409
1.925667	2.484100	1.689476	1.396835	2.472409	-1.497919	907.811510	1.396835	2.472409
1.926000	2.463824	1.674286	1.406979	2.497741	-2.042617	887.787485	1.406979	2.497741
1.926333	2.463824	1.674286	1.391763	2.512940	-2.042617	887.787485	1.391763	2.512940
1.926667	2.499307	1.669222	1.401907	2.487608	-1.089396	881.112810	1.401907	2.487608
1.927000	2.499307	1.684413	1.412051	2.497741	-1.089396	901.136835	1.412051	2.497741
1.927333	2.489169	1.679349	1.412051	2.477476	-1.361745	894.462160	1.412051	2.477476
1.927667	2.514514	1.684413	1.401907	2.472409	-0.680872	901.136835	1.401907	2.472409
1.928000	2.509445	1.674286	1.401907	2.472409	-0.817047	887.787485	1.401907	2.472409
1.928333	2.504376	1.674286	1.396835	2.467343	-0.953221	887.787485	1.396835	2.467343
1.928667	2.499307	1.684413	1.401907	2.492675	-1.089396	901.136835	1.401907	2.492675
1.929000	2.489169	1.659095	1.401907	2.523072	-1.361745	867.763460	1.401907	2.523072
1.929333	2.519583	1.659095	1.401907	2.502807	-0.544698	867.763460	1.401907	2.502807
1.929667	2.524652	1.674286	1.406979	2.482542	-0.408523	887.787485	1.406979	2.482542
1.930000	2.494238	1.684413	1.386691	2.472409	-1.225570	901.136835	1.386691	2.472409
1.930333	2.524652	1.669222	1.391763	2.472409	-0.408523	881.112810	1.391763	2.472409
1.930667	2.494238	1.694540	1.406979	2.492675	-1.225570	914.486185	1.406979	2.492675
1.931000	2.489169	1.689476	1.406979	2.512940	-1.361745	907.811510	1.406979	2.512940
1.931333	2.489169	1.669222	1.396835	2.518006	-1.361745	881.112810	1.396835	2.518006
1.931667	2.509445	1.669222	1.412051	2.487608	-0.817047	881.112810	1.412051	2.487608
1.932000	2.534790	1.664159	1.391763	2.502807	-0.136174	874.438135	1.391763	2.502807
1.932333	2.544928	1.674286	1.391763	2.487608	0.136175	887.787485	1.391763	2.487608
1.932667	2.534790	1.684413	1.391763	2.482542	-0.136174	901.136835	1.391763	2.482542
